timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct,wind_speed_hub_ms,wind_power_density,wind_speed_lag_1h,wind_speed_lag_2h,wind_speed_lag_3h,wind_speed_lag_6h,wind_speed_lag_12h,wind_speed_lag_24h,wind_speed_roll_3h,wind_speed_roll_6h,wind_speed_roll_12h,wind_speed_roll_24h,hour,month,hour_sin,hour_cos,month_sin,month_cos
2016-01-17 09:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,20.0,20.0,0.7840964164976187,1.55479227666871,1.0,2.0,3.0,-1.3583706512414984,-1.5333333333333332,-2.1,1.0,54,0.0,0.0,1.107056778395327,57.0,6.0,73,-1.3655586376197386,-0.5521972249953925,-1.365551257491207,1.3208418166481217,2.6416836332962434,0.2769225195314721,10.566734533184974,1.590680516646428,-1.3976285570912168,2.8618239360709303,6.494138931853265,0.562782845974017,9,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2016-01-17 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,40.0,40.0,1.233497402517695,1.3061144600551704,3.0,4.0,6.0,-1.3036030448939036,-1.9166666666666663,-2.6,1.0,80,0.0,0.0,1.1449695540151756,57.0,6.0,68,-0.7082007563800555,-0.5047913424985438,-1.365551257491207,1.3208418166481217,1.3208418166481217,-0.051573411482822504,11.887576349833095,1.9192517360470265,-1.1733848329120138,2.421543330521556,5.8337180235292045,0.42729626210097327,10,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2016-01-17 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,50.0,50.0,1.4176654016316335,1.1296010026005874,4.0,4.0,6.0,-1.3036030448939036,-2.3,-3.7,1.0,96,0.0,0.0,1.1449695540151756,57.0,6.0,63,-0.37952181576021393,-0.4373291250991824,-0.7082646067115415,1.3208418166481217,1.3208418166481217,-0.7085652735114114,11.887576349833095,0.9335380778452316,-0.8370192466432149,2.6416836332962434,5.283367266592487,0.35955297016445226,11,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2016-01-17 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,60.0,60.0,1.567055037585085,0.9251179409676458,4.0,5.0,6.0,-1.3583706512414984,-2.05,-4.9,1.0,95,0.0,0.0,1.1354913601102188,57.0,6.0,59,-0.37952181576021393,-0.4373291250991824,-0.3796212813217088,3.962525449944365,1.3208418166481217,-1.037061204525706,10.566734533184974,1.2621092972458297,-0.5006536603744165,3.0819642388456168,4.843086661043112,0.2748738552438002,12,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2016-01-17 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,70.0,70.0,1.6771271818844078,0.6988783895106406,4.0,3.0,6.0,-1.3948823888065616,-1.8,-5.2,1.0,77,0.0,0.0,1.1354913601102188,57.0,6.0,58,-0.37952181576021393,-0.4373291250991824,-0.3796212813217088,5.283367266592487,3.962525449944365,-1.3655571355400005,9.245892716536853,1.2621092972458297,-0.3885317982848211,3.7423851471696783,4.512876206881082,0.1901947403231482,13,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2016-01-17 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,90.0,90.0,1.7672373125146312,0.20907870590431665,2.0,2.0,5.0,-1.4313941263716248,-1.55,-4.6,1.0,45,0.0,0.0,1.0975785844903485,57.0,6.0,62,-1.036879696999897,-0.5394341027847025,-0.3796212813217088,5.283367266592487,5.283367266592487,-1.3655571355400005,9.245892716536853,1.2621092972458297,-0.612775522464016,3.962525449944365,3.962525449944365,0.07164397943423555,14,1,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2016-01-17 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,130.0,130.0,1.4176654016316335,-0.7114435907919541,2.0,3.0,4.0,-1.577441076631878,-1.3,-4.8,0.3,14,0.0,0.0,1.0975785844903485,57.0,6.0,65,-1.036879696999897,-0.5394341027847025,-1.036907932101374,5.283367266592487,5.283367266592487,-1.3655571355400005,7.92505089988873,0.9335380778452316,-0.8370192466432149,4.1826657527190525,3.5222448443949914,-0.02997095847054694,15,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2016-01-17 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,130.0,130.0,1.4176654016316335,-0.7114435907919541,2.0,2.0,3.0,-1.778255633239726,-1.05,-4.6,0.0,0,0.0,0.0,1.0691440027754566,57.0,6.0,71,-1.036879696999897,-0.5394341027847025,-1.036907932101374,2.6416836332962434,5.283367266592487,-0.7085652735114114,6.604209083240608,0.6049668584446335,-1.0612629708224182,3.962525449944365,3.1920343902329607,-0.11465007339119895,16,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2016-01-17 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,140.0,140.0,1.2334974025176955,-0.887957048246537,2.0,2.0,2.0,-1.869534977152384,-0.8,-4.4,0.0,0,0.0,0.0,1.0786221966804135,57.0,6.0,72,-1.036879696999897,-0.5394341027847025,-1.036907932101374,2.6416836332962434,2.6416836332962434,-0.3800693424971169,3.962525449944365,0.9335380778452316,-1.0612629708224182,3.5222448443949914,3.0819642388456177,-0.21626501129598144,17,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2016-01-17 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,120.0,120.0,1.5670550375850851,-0.506960529159012,1.0,1.0,3.0,-1.9973260586301054,-1.1833333333333331,-3.2,0.0,0,0.0,0.0,1.0691440027754566,57.0,6.0,85,-1.3655586376197386,-0.5521972249953925,-1.036907932101374,2.6416836332962434,2.6416836332962434,-0.3800693424971169,2.6416836332962434,0.6049668584446335,-1.1733848329120138,2.8618239360709303,2.9718940874582738,-0.3178799492007639,18,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
